split,class_name,image_rel_path,edge_density,edge_mean_length,edge_orient_bin_00,edge_orient_bin_01,edge_orient_bin_02,edge_orient_bin_03,edge_orient_bin_04,edge_orient_bin_05,edge_orient_bin_06,edge_orient_bin_07,edge_orient_bin_08,edge_orient_bin_09,edge_orient_bin_10,edge_orient_bin_11,edge_orient_bin_12,edge_orient_bin_13,edge_orient_bin_14,edge_orient_bin_15,edge_orient_bin_16,edge_orient_bin_17,glcm_contrast_d1_a0,glcm_contrast_d1_a1,glcm_contrast_d1_a2,glcm_contrast_d1_a3,glcm_contrast_d2_a0,glcm_contrast_d2_a1,glcm_contrast_d2_a2,glcm_contrast_d2_a3,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a1,glcm_homogeneity_d1_a2,glcm_homogeneity_d1_a3,glcm_homogeneity_d2_a0,glcm_homogeneity_d2_a1,glcm_homogeneity_d2_a2,glcm_homogeneity_d2_a3,glcm_energy_d1_a0,glcm_energy_d1_a1,glcm_energy_d1_a2,glcm_energy_d1_a3,glcm_energy_d2_a0,glcm_energy_d2_a1,glcm_energy_d2_a2,glcm_energy_d2_a3,glcm_correlation_d1_a0,glcm_correlation_d1_a1,glcm_correlation_d1_a2,glcm_correlation_d1_a3,glcm_correlation_d2_a0,glcm_correlation_d2_a1,glcm_correlation_d2_a2,glcm_correlation_d2_a3,fft_radial_band_00,fft_radial_band_01,fft_radial_band_02,fft_radial_band_03,fft_radial_band_04,fft_radial_band_05,fft_radial_band_06,fft_radial_band_07,fft_radial_band_08,fft_radial_band_09,fft_radial_band_10,fft_radial_band_11,fft_radial_band_12,fft_radial_band_13,fft_radial_band_14,fft_radial_band_15,gabor_theta0_wl2,gabor_theta0_wl4,gabor_theta0_wl8,gabor_theta0_wl16,gabor_theta1_wl2,gabor_theta1_wl4,gabor_theta1_wl8,gabor_theta1_wl16,gabor_theta2_wl2,gabor_theta2_wl4,gabor_theta2_wl8,gabor_theta2_wl16,gabor_theta3_wl2,gabor_theta3_wl4,gabor_theta3_wl8,gabor_theta3_wl16,gabor_theta4_wl2,gabor_theta4_wl4,gabor_theta4_wl8,gabor_theta4_wl16,curv_mean,curv_std,curv_p95,curv_pitch_ratio,shape_area,shape_perimeter,shape_roundness
train,Belemnites,geo fossil I/Belemnites/Belemnite90.jpg,2.0087242126464844,114.72221374511719,15.0,13.0,32.0,86.0,81.0,85.0,77.0,60.0,159.0,67.0,35.0,39.0,24.0,29.0,25.0,18.0,19.0,13.0,1.3174647092819214,3.702226161956787,3.0045642852783203,2.8454222679138184,2.3124196529388428,3.702226161956787,5.442286014556885,2.8454222679138184,0.9491446018218994,0.8817772269248962,0.8926543593406677,0.899859607219696,0.9264388084411621,0.8817772269248962,0.8466971516609192,0.899859607219696,0.8374216556549072,0.8183318376541138,0.8233686089515686,0.8240431547164917,0.8303078413009644,0.8183318376541138,0.8029642701148987,0.8240431547164917,0.8888156414031982,0.6887588500976562,0.7464367747306824,0.7607892155647278,0.8056013584136963,0.6887588500976562,0.5424822568893433,0.7607892155647278,0.08224692195653915,0.08859110623598099,0.0823480561375618,0.07925139367580414,0.07879902422428131,0.07764163613319397,0.07560788094997406,0.07581283152103424,0.07707542926073074,0.07556933164596558,0.07666397094726562,0.0635632872581482,0.033027421683073044,0.019365042448043823,0.010952086187899113,0.0034845897462219,0.8349609375,0.6728515625,0.498046875,0.6005859375,0.88818359375,1.1826171875,1.2939453125,1.181640625,1.83203125,2.87890625,4.6640625,5.36328125,1.736328125,1.7890625,2.646484375,2.88671875,0.796875,0.716796875,0.57275390625,0.491943359375,0.16628414392471313,0.23915770649909973,0.6260986328125,2.3900442123413086,50042.0,1082.21533203125,0.5369294285774231
train,Ammonites,geo fossil I/Ammonites/Ammonite100.jpg,7.546577453613281,430.9999694824219,277.0,247.0,260.0,263.0,270.0,231.0,171.0,154.0,166.0,169.0,157.0,145.0,162.0,155.0,225.0,268.0,228.0,246.0,22.515775680541992,29.61579704284668,18.739389419555664,32.56361389160156,44.72956848144531,29.61579704284668,36.86808395385742,32.56361389160156,0.9077104330062866,0.8956478238105774,0.9170270562171936,0.8964988589286804,0.8785470128059387,0.8956478238105774,0.8900610208511353,0.8964988589286804,0.894328773021698,0.8854033350944519,0.8972664475440979,0.8848811984062195,0.8719838857650757,0.8854033350944519,0.8787387609481812,0.8848811984062195,0.6834850311279297,0.585375964641571,0.7365714907646179,0.5441062450408936,0.37379324436187744,0.585375964641571,0.4838527739048004,0.5441062450408936,0.040480393916368484,0.0689869299530983,0.10312244296073914,0.10785699635744095,0.09935691952705383,0.08880426734685898,0.08717487752437592,0.07551299035549164,0.07153841108083725,0.06888976693153381,0.06791310012340546,0.055834222584962845,0.030732112005352974,0.019449342042207718,0.010700149461627007,0.003647060366347432,6.4296875,7.43359375,7.640625,5.171875,6.94140625,6.90625,6.78125,4.27734375,6.6953125,6.26171875,6.0390625,3.76953125,6.58203125,6.45703125,6.08984375,4.36328125,7.26953125,7.484375,7.34765625,4.7421875,0.14002422988414764,0.20817404985427856,0.5529661774635315,1.3086720705032349,21493.0,363.5218505859375,2.043834924697876
train,Trilobites,geo fossil I/Trilobites/Trilobite80.jpg,1.7704010009765625,101.1111068725586,9.0,10.0,30.0,43.0,63.0,76.0,96.0,111.0,129.0,163.0,101.0,97.0,39.0,28.0,28.0,17.0,6.0,2.0,6.806554317474365,12.382573127746582,8.872657775878906,11.49162483215332,14.241211891174316,12.382573127746582,17.325952529907227,11.49162483215332,0.9125632047653198,0.8686797022819519,0.8897786736488342,0.8761830925941467,0.8620026111602783,0.8686797022819519,0.8371747732162476,0.8761830925941467,0.5892554521560669,0.5790881514549255,0.5835678577423096,0.5812376141548157,0.5769723057746887,0.5790881514549255,0.5697769522666931,0.5812376141548157,0.9690448045730591,0.9435527920722961,0.9596658945083618,0.9476142525672913,0.935056746006012,0.9435527920722961,0.9210624694824219,0.9476142525672913,0.16342900693416595,0.10016045719385147,0.09181337803602219,0.08258513361215591,0.0772797241806984,0.07004140317440033,0.06625495851039886,0.06070008873939514,0.0636746734380722,0.06091689690947533,0.06166980415582657,0.049475207924842834,0.02539755403995514,0.015276986174285412,0.008670725859701633,0.002653995528817177,0.865234375,1.0791015625,1.8125,2.48828125,0.8427734375,1.2138671875,1.95703125,2.548828125,1.0771484375,1.3828125,1.98046875,2.2421875,1.07421875,1.2763671875,1.8779296875,2.40234375,0.83544921875,1.0419921875,1.5791015625,2.181640625,0.2735840082168579,2.927314043045044,0.6260986328125,1.1053974628448486,110399.0,124.87005615234375,88.97303009033203
train,Ammonites,geo fossil I/Ammonites/Ammonite183.jpg,18.451080322265625,1053.7777099609375,343.0,447.0,683.0,718.0,698.0,589.0,501.0,419.0,264.0,305.0,381.0,515.0,702.0,715.0,768.0,653.0,508.0,414.0,23.384748458862305,31.124011993408203,20.915739059448242,33.22089767456055,45.76510238647461,31.124011993408203,40.875343322753906,33.22089767456055,0.8017178773880005,0.776691734790802,0.8093690872192383,0.7783890962600708,0.749022364616394,0.776691734790802,0.7578860521316528,0.7783890962600708,0.7378971576690674,0.7244777083396912,0.7407209277153015,0.7238564491271973,0.7066988348960876,0.7244777083396912,0.7119311094284058,0.7238564491271973,0.8005920648574829,0.734931230545044,0.8214845657348633,0.7170730233192444,0.6105462908744812,0.734931230545044,0.6515858769416809,0.7170730233192444,0.08124805241823196,0.09197867661714554,0.09116079658269882,0.08985083550214767,0.08711438626050949,0.08359181135892868,0.07578462362289429,0.07475370913743973,0.0716906487941742,0.06970484554767609,0.067498117685318,0.05595291405916214,0.02968844771385193,0.017537415027618408,0.009217552840709686,0.0032271603122353554,4.82421875,6.81640625,7.28125,6.58984375,4.95703125,6.3359375,7.2421875,6.8125,5.203125,6.03125,6.38671875,6.34375,5.23828125,6.09375,6.68359375,6.7734375,5.26953125,6.8984375,7.06640625,7.15234375,0.2138112634420395,0.22669686377048492,0.7071047425270081,2.3126282691955566,58496.0,92.28427124023438,86.31388854980469
train,Trilobites,geo fossil I/Trilobites/Trilobite106.jpg,9.149665832519531,522.5555419921875,88.0,96.0,114.0,132.0,209.0,320.0,481.0,631.0,509.0,301.0,282.0,329.0,328.0,218.0,210.0,226.0,156.0,132.0,10.114970207214355,15.991775512695312,12.457259178161621,15.93613338470459,17.602275848388672,15.991775512695312,21.014278411865234,15.93613338470459,0.8217238187789917,0.7587597966194153,0.7884728908538818,0.7601571083068848,0.7480731010437012,0.7587597966194153,0.7209123969078064,0.7601571083068848,0.5878421664237976,0.5705941915512085,0.5811417698860168,0.5695435404777527,0.5631430149078369,0.5705941915512085,0.5526372194290161,0.5695435404777527,0.8362306952476501,0.7408959269523621,0.7985253930091858,0.741794764995575,0.7145019769668579,0.7408959269523621,0.6597373485565186,0.741794764995575,0.09132285416126251,0.08509059995412827,0.07907736301422119,0.07881172001361847,0.08008419722318649,0.0781778022646904,0.07643810659646988,0.07471611350774765,0.07543706893920898,0.07622518390417099,0.07713243365287781,0.06298920512199402,0.03260429948568344,0.01862715557217598,0.010013401508331299,0.003252500668168068,2.390625,2.486328125,2.96484375,3.423828125,2.224609375,2.546875,2.736328125,2.79296875,3.009765625,3.2109375,3.359375,3.2890625,2.986328125,3.19921875,3.130859375,3.021484375,2.20703125,2.55078125,2.630859375,3.015625,0.26063475012779236,0.7617418169975281,0.7273237109184265,1.342557668685913,102872.0,117.35533905029297,93.86449432373047
train,Ammonites,geo fossil I/Ammonites/Ammonite120.jpg,9.501800537109375,542.6666259765625,55.0,69.0,88.0,141.0,231.0,353.0,422.0,506.0,503.0,534.0,456.0,408.0,353.0,278.0,218.0,149.0,97.0,77.0,4.468689918518066,8.210018157958984,7.267937183380127,7.583944797515869,7.3273606300354,8.210018157958984,10.395190238952637,7.583944797515869,0.9049389362335205,0.8708493709564209,0.8754851222038269,0.8697184324264526,0.8757644295692444,0.8708493709564209,0.8429164290428162,0.8697184324264526,0.8388797044754028,0.8234480023384094,0.8271633386611938,0.8223227858543396,0.8243185877799988,0.8234480023384094,0.8048415184020996,0.8223227858543396,0.732439398765564,0.5068619251251221,0.5634920001029968,0.544400691986084,0.5613604784011841,0.5068619251251221,0.37282323837280273,0.544400691986084,0.05027551203966141,0.06774187088012695,0.07510647177696228,0.07444391399621964,0.07642234116792679,0.07985200732946396,0.07927953451871872,0.08226943016052246,0.08335333317518234,0.08472335338592529,0.09138462692499161,0.07480690628290176,0.04019717499613762,0.02318633534014225,0.01269751787185669,0.0042596678249537945,2.66015625,2.265625,1.8623046875,1.30859375,2.955078125,2.8671875,2.52734375,1.71875,4.9453125,4.8046875,4.4375,3.173828125,4.84375,4.21484375,3.939453125,3.173828125,2.974609375,2.71484375,2.3359375,1.8818359375,0.21624238789081573,0.38349398970603943,0.7155412435531616,3.4091389179229736,40922.0,133.15432739257812,29.003883361816406
train,Crinoids,geo fossil I/Crinoids/Crinoid2.jpg,25.099811553955078,1433.4998779296875,206.0,261.0,334.0,426.0,488.0,590.0,685.0,807.0,1082.0,1634.0,1654.0,1494.0,1096.0,804.0,596.0,399.0,279.0,164.0,15.275263786315918,25.0919189453125,19.68501853942871,24.918699264526367,26.947113037109375,25.0919189453125,30.515966415405273,24.918699264526367,0.7217126488685608,0.646529495716095,0.6749061942100525,0.6323618292808533,0.6286631226539612,0.646529495716095,0.6027815937995911,0.6323618292808533,0.5167291760444641,0.49363547563552856,0.5076195001602173,0.4906800091266632,0.4855511784553528,0.49363547563552856,0.47264766693115234,0.4906800091266632,0.7764736413955688,0.6333483457565308,0.7119447588920593,0.6358795166015625,0.6062421202659607,0.6333483457565308,0.5540931820869446,0.6358795166015625,0.06972993165254593,0.07257984578609467,0.07714183628559113,0.07788052409887314,0.08114959299564362,0.08252441138029099,0.08387254178524017,0.0805215984582901,0.07780811190605164,0.0785406157374382,0.08343800157308578,0.0665844976902008,0.03383243829011917,0.01982174627482891,0.01066692266613245,0.003907382022589445,2.73828125,3.216796875,3.98828125,3.9609375,2.62109375,3.052734375,3.2265625,2.998046875,4.1328125,4.15625,3.6796875,3.203125,4.16015625,4.03125,3.654296875,3.37109375,2.76171875,3.37890625,3.794921875,3.63671875,0.22335466742515564,0.2598121464252472,0.7155412435531616,1.1860142946243286,118343.0,152.66905212402344,63.80437469482422
train,Crinoids,geo fossil I/Crinoids/Crinoid132.jpg,9.586429595947266,547.5,94.0,111.0,150.0,232.0,303.0,342.0,376.0,317.0,265.0,293.0,323.0,413.0,411.0,367.0,311.0,224.0,128.0,110.0,6.784512996673584,10.548974990844727,8.260169982910156,9.994731903076172,11.645310401916504,10.548974990844727,13.671794891357422,9.994731903076172,0.8699939846992493,0.8349939584732056,0.8462823033332825,0.8323169350624084,0.8247960805892944,0.8349939584732056,0.799338698387146,0.8323169350624084,0.7637258768081665,0.7519212961196899,0.7586853504180908,0.7516317367553711,0.7469329833984375,0.7519212961196899,0.7386600971221924,0.7516317367553711,0.79993736743927,0.6886855959892273,0.7563161849975586,0.7050532698631287,0.6563953757286072,0.6886855959892273,0.5962690114974976,0.7050532698631287,0.0826132744550705,0.0775575339794159,0.07612714916467667,0.07820060849189758,0.07856054604053497,0.0783444494009018,0.07852262258529663,0.07782767713069916,0.07838944345712662,0.0773417055606842,0.07999711483716965,0.06681782007217407,0.035051729530096054,0.020282547920942307,0.010710581205785275,0.003655201755464077,2.724609375,2.689453125,2.59765625,2.8515625,2.904296875,3.412109375,3.064453125,2.673828125,3.6640625,3.779296875,3.47265625,3.203125,3.646484375,3.767578125,3.4921875,3.298828125,2.81640625,3.01953125,3.35546875,3.54296875,0.23931588232517242,0.25314071774482727,0.7155412435531616,1.401901125907898,56751.0,130.28427124023438,42.01451873779297
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil63.jpg,15.293540954589844,873.4443969726562,474.0,602.0,639.0,623.0,564.0,505.0,399.0,299.0,255.0,242.0,268.0,346.0,373.0,428.0,443.0,470.0,461.0,455.0,14.948390007019043,20.59502410888672,12.714526176452637,20.161273956298828,29.309885025024414,20.59502410888672,24.947011947631836,20.161273956298828,0.8237372636795044,0.7972860336303711,0.8368256688117981,0.8053288459777832,0.7698638439178467,0.7972860336303711,0.7868934273719788,0.8053288459777832,0.7269089818000793,0.7153427600860596,0.7306495904922485,0.7174108624458313,0.7002659440040588,0.7153427600860596,0.7077071666717529,0.7174108624458313,0.8440160751342773,0.7841597199440002,0.8673753142356873,0.7887004613876343,0.692748486995697,0.7841597199440002,0.7386602163314819,0.7887004613876343,0.08953046798706055,0.10514171421527863,0.09420234709978104,0.08724351972341537,0.08289935439825058,0.078322634100914,0.07414364814758301,0.07067408412694931,0.06800897419452667,0.06818604469299316,0.06860953569412231,0.05514409765601158,0.028947625309228897,0.016634533181786537,0.009180796332657337,0.0031306250020861626,4.01171875,5.171875,5.640625,6.359375,3.6953125,5.01171875,5.73046875,6.0703125,3.8671875,4.3046875,5.1328125,5.6484375,3.87890625,4.44921875,5.2421875,5.12109375,3.646484375,4.53125,5.1171875,5.32421875,0.47372257709503174,2.9551360607147217,0.7954948544502258,2.54833984375,63241.0,86.38477325439453,106.4962158203125
train,Trilobites,geo fossil I/Trilobites/Trilobite188.jpg,3.7528610229492188,214.3333282470703,82.0,170.0,230.0,141.0,100.0,72.0,44.0,39.0,17.0,29.0,58.0,72.0,94.0,106.0,80.0,82.0,92.0,134.0,2.2581677436828613,3.0557219982147217,2.09761381149292,2.9266624450683594,3.6108832359313965,3.0557219982147217,3.5745656490325928,2.9266624450683594,0.9067671298980713,0.893734335899353,0.9222883582115173,0.9006778597831726,0.8828712701797485,0.893734335899353,0.8932588696479797,0.9006778597831726,0.7973407506942749,0.793713390827179,0.7975550889968872,0.7934155464172363,0.7909640073776245,0.793713390827179,0.7905208468437195,0.7934155464172363,0.9157487154006958,0.8863834142684937,0.9217389225959778,0.8911820650100708,0.8657436966896057,0.8863834142684937,0.8670940399169922,0.8911820650100708,0.10176010429859161,0.07373610138893127,0.07391614466905594,0.07291994243860245,0.07545263320207596,0.07569992542266846,0.08020459115505219,0.07683315873146057,0.07932457327842712,0.07792636752128601,0.07883965969085693,0.06337830424308777,0.0342520996928215,0.020762579515576363,0.011243836022913456,0.0037499938625842333,1.7578125,2.001953125,1.4228515625,1.09375,1.4736328125,1.7587890625,1.322265625,0.861328125,1.248046875,1.2666015625,1.439453125,1.34765625,1.267578125,1.3251953125,1.4970703125,1.8701171875,1.228515625,1.3056640625,1.509765625,1.36328125,0.2045305222272873,0.2653063237667084,0.7155412435531616,1.5548728704452515,51402.0,1499.643798828125,0.2872193157672882
train,Ammonites,geo fossil I/Ammonites/Ammonite30.jpg,12.538719177246094,716.111083984375,299.0,332.0,354.0,372.0,320.0,305.0,326.0,266.0,314.0,302.0,340.0,427.0,426.0,407.0,463.0,456.0,318.0,336.0,53.04998779296875,74.18693542480469,52.10686111450195,82.90001678466797,106.49105072021484,74.18693542480469,106.987548828125,82.90001678466797,0.7322907447814941,0.7018373608589172,0.734246015548706,0.6989789605140686,0.6667462587356567,0.7018373608589172,0.6692178845405579,0.6989789605140686,0.5231598019599915,0.508307158946991,0.5236628651618958,0.507381796836853,0.4869958162307739,0.508307158946991,0.4873318076133728,0.507381796836853,0.8183689117431641,0.7455558776855469,0.8215437531471252,0.7156735062599182,0.6349379420280457,0.7455558776855469,0.6330090761184692,0.7156735062599182,0.07511080056428909,0.07687290012836456,0.08855316787958145,0.097110815346241,0.1033535748720169,0.09256234765052795,0.0845167338848114,0.0782356858253479,0.06962287425994873,0.06454268097877502,0.060974638909101486,0.050780925899744034,0.027693146839737892,0.016786441206932068,0.00983183179050684,0.0034514383878558874,2.765625,2.9296875,2.91796875,3.037109375,3.0,3.05078125,3.17578125,3.619140625,3.037109375,2.935546875,3.12109375,3.2421875,3.107421875,3.072265625,3.1875,3.32421875,3.037109375,3.130859375,3.19921875,3.361328125,0.0,0.0,0.0,0.0,115636.0,2044.0,0.3478092551231384
train,Crinoids,geo fossil I/Crinoids/Crinoid57.jpg,7.774200439453125,443.9999694824219,389.0,309.0,213.0,158.0,136.0,123.0,103.0,67.0,70.0,83.0,131.0,215.0,274.0,339.0,368.0,391.0,352.0,367.0,8.941303253173828,10.51961612701416,5.611987590789795,10.662550926208496,15.042853355407715,10.51961612701416,9.679798126220703,10.662550926208496,0.8818085789680481,0.8745731115341187,0.9137251973152161,0.8690961599349976,0.8428544998168945,0.8745731115341187,0.8804237246513367,0.8690961599349976,0.8417568802833557,0.8366960883140564,0.8528964519500732,0.8343831896781921,0.8172407150268555,0.8366960883140564,0.8379055857658386,0.8343831896781921,0.6805181503295898,0.6252812743186951,0.7994632720947266,0.6201897859573364,0.46421149373054504,0.6252812743186951,0.6548351645469666,0.6201897859573364,0.06714129447937012,0.08176863193511963,0.08364748954772949,0.08486176282167435,0.07881378382444382,0.07971522212028503,0.0779576525092125,0.07946061342954636,0.0786237046122551,0.07547304779291153,0.0793619304895401,0.06505894660949707,0.03348225727677345,0.020052151754498482,0.010781350545585155,0.0038001483771950006,5.15625,5.98828125,6.33203125,4.73046875,4.1796875,4.26953125,4.1953125,3.5,3.80859375,3.291015625,2.931640625,2.228515625,3.8046875,3.353515625,3.3515625,3.587890625,4.2734375,4.3359375,4.671875,3.888671875,0.2090277522802353,0.3417957127094269,0.7953959107398987,3.667304277420044,34046.0,107.94112396240234,36.71995162963867
train,Crinoids,geo fossil I/Crinoids/Crinoid148.jpg,3.1448936462402344,179.61109924316406,26.0,31.0,28.0,51.0,66.0,94.0,121.0,167.0,138.0,142.0,146.0,133.0,104.0,84.0,49.0,33.0,29.0,19.0,1.5936498641967773,2.546039581298828,2.001401424407959,2.3165557384490967,2.5820462703704834,2.546039581298828,3.1021556854248047,2.3165557384490967,0.9683066606521606,0.9588375091552734,0.9620317816734314,0.9595305919647217,0.9580970406532288,0.9588375091552734,0.951087474822998,0.9595305919647217,0.9565688967704773,0.951453685760498,0.9541277885437012,0.9513329863548279,0.9500489830970764,0.951453685760498,0.9456759095191956,0.9513329863548279,0.7037840485572815,0.5288035869598389,0.6279942393302917,0.5712742209434509,0.5221490263938904,0.5288035869598389,0.4258940815925598,0.5712742209434509,0.050726983696222305,0.07456129044294357,0.0799759030342102,0.08009864389896393,0.07713723182678223,0.07795073837041855,0.07796044647693634,0.07754042744636536,0.08310233801603317,0.08374050259590149,0.08723076432943344,0.07270842045545578,0.03763551637530327,0.02362447790801525,0.012286478653550148,0.003719830885529518,4.1953125,3.16796875,2.5546875,1.71875,4.3984375,3.890625,3.775390625,2.748046875,6.0390625,4.91015625,4.671875,3.279296875,5.93359375,4.13671875,3.935546875,2.634765625,4.171875,3.71484375,3.052734375,2.068359375,0.18684759736061096,0.23068681359291077,0.7125884890556335,3.531797170639038,9402.0,159.05381774902344,4.670269012451172
train,Belemnites,geo fossil I/Belemnites/Belemnite6.jpg,5.61859130859375,320.8888854980469,42.0,41.0,40.0,55.0,43.0,45.0,43.0,38.0,28.0,47.0,88.0,218.0,363.0,985.0,691.0,298.0,109.0,55.0,7.4525146484375,6.153391361236572,7.302410125732422,11.58929443359375,12.24105167388916,6.153391361236572,12.141368865966797,11.58929443359375,0.848257303237915,0.8866153359413147,0.8502171635627747,0.7843347191810608,0.7759020328521729,0.8866153359413147,0.7772687673568726,0.7843347191810608,0.5918750762939453,0.5992204546928406,0.5922260284423828,0.572438657283783,0.5697521567344666,0.5992204546928406,0.5702579021453857,0.572438657283783,0.816862165927887,0.848723828792572,0.8205308318138123,0.7150812745094299,0.6991094350814819,0.848723828792572,0.7014325857162476,0.7150812745094299,0.0852385014295578,0.08709880709648132,0.07888733595609665,0.07085750997066498,0.07094460725784302,0.07314520329236984,0.07057821750640869,0.07027764618396759,0.07340577244758606,0.0743895098567009,0.08298927545547485,0.06969282776117325,0.04200226813554764,0.02747533842921257,0.016627827659249306,0.006389346905052662,1.265625,1.13671875,1.1904296875,1.42578125,1.482421875,0.96337890625,0.83154296875,1.021484375,1.416015625,1.0830078125,0.95654296875,1.173828125,1.55078125,1.6865234375,1.9873046875,2.92578125,2.0,2.962890625,3.876953125,5.30859375,0.14916115999221802,0.5495967864990234,0.5375871062278748,3.1993610858917236,107166.0,280.8111877441406,17.07804298400879
train,Corals,geo fossil I/Corals/Coral52.jpg,13.339290618896484,761.8333129882812,483.0,372.0,432.0,454.0,430.0,394.0,307.0,201.0,138.0,148.0,179.0,287.0,367.0,450.0,504.0,490.0,433.0,596.0,28.8353214263916,35.060890197753906,18.873939514160156,39.034385681152344,55.94753646850586,35.060890197753906,39.56919479370117,39.034385681152344,0.8258529901504517,0.8103692531585693,0.8518968820571899,0.8034073710441589,0.7798553705215454,0.8103692531585693,0.8082698583602905,0.8034073710441589,0.7513954043388367,0.7436060905456543,0.754757285118103,0.7410014271736145,0.728908121585846,0.7436060905456543,0.7348966002464294,0.7410014271736145,0.8429774641990662,0.8095702528953552,0.9002870321273804,0.7879886031150818,0.692236602306366,0.8095702528953552,0.7914490103721619,0.7879886031150818,0.10434490442276001,0.11773042380809784,0.1042216569185257,0.08782892674207687,0.08009164780378342,0.07408590614795685,0.06710652261972427,0.06675153225660324,0.06413391977548599,0.06287510693073273,0.0633058175444603,0.052316877990961075,0.027753423899412155,0.015241445042192936,0.008819589391350746,0.0033923012670129538,4.4296875,6.5,7.91796875,8.28125,4.10546875,5.30859375,7.03515625,7.28125,3.982421875,4.7578125,6.58203125,7.47265625,4.0078125,4.953125,6.578125,6.796875,4.3203125,6.41796875,8.21875,8.953125,0.21745426952838898,0.2441195398569107,0.7155412435531616,1.3842300176620483,58549.0,374.7939453125,5.237743377685547
train,Crinoids,geo fossil I/Crinoids/Crinoid44.jpg,12.391834259033203,707.72216796875,145.0,179.0,331.0,459.0,557.0,589.0,540.0,414.0,282.0,256.0,376.0,478.0,482.0,430.0,332.0,215.0,137.0,134.0,12.619955062866211,19.846446990966797,14.608684539794922,16.37318229675293,21.227577209472656,19.846446990966797,24.064992904663086,16.37318229675293,0.807458758354187,0.7499497532844543,0.7832046151161194,0.773783802986145,0.7379269003868103,0.7499497532844543,0.7079808712005615,0.773783802986145,0.7034927010536194,0.6781248450279236,0.696051836013794,0.6870810985565186,0.6697449684143066,0.6781248450279236,0.654850423336029,0.6870810985565186,0.7008990049362183,0.5288706421852112,0.6534151434898376,0.6113144755363464,0.4961276352405548,0.5288706421852112,0.42815282940864563,0.6113144755363464,0.057663992047309875,0.07125748693943024,0.07897213846445084,0.08077651262283325,0.08439655601978302,0.0817299485206604,0.07869575172662735,0.078768290579319,0.07881312072277069,0.07966453582048416,0.08293139934539795,0.06828606128692627,0.03848838433623314,0.023147759959101677,0.012268364429473877,0.004139713943004608,3.736328125,3.568359375,2.630859375,2.3359375,4.20703125,4.83984375,4.4609375,3.06640625,5.08203125,4.83203125,4.74609375,3.119140625,5.0234375,4.2734375,4.28125,3.34765625,4.0,3.482421875,3.169921875,2.71875,0.2636224925518036,0.3062879741191864,0.7155412435531616,2.2326953411102295,67766.0,132.1837615966797,48.73775100708008
train,Ammonites,geo fossil I/Ammonites/Ammonite96.jpg,12.246894836425781,699.4443969726562,273.0,308.0,424.0,431.0,382.0,383.0,329.0,283.0,188.0,193.0,269.0,373.0,448.0,519.0,434.0,385.0,273.0,238.0,25.874340057373047,39.907962799072266,26.12628173828125,40.774940490722656,58.301902770996094,39.907962799072266,57.5529670715332,40.774940490722656,0.7539350390434265,0.709352970123291,0.7546186447143555,0.7117886543273926,0.6719561219215393,0.709352970123291,0.6750714778900146,0.7117886543273926,0.5901587605476379,0.5733405351638794,0.5894933938980103,0.5732253193855286,0.5573149919509888,0.5733405351638794,0.5574055910110474,0.5732253193855286,0.8971013426780701,0.8415700197219849,0.8960985541343689,0.8381274342536926,0.7685632705688477,0.8415700197219849,0.7715212106704712,0.8381274342536926,0.10074218362569809,0.12514840066432953,0.1164286658167839,0.09842702746391296,0.07979411631822586,0.07468687742948532,0.06726855784654617,0.061621639877557755,0.05966111272573471,0.05771288275718689,0.05816080421209335,0.04829130694270134,0.025736700743436813,0.014952448196709156,0.008651928044855595,0.002715338720008731,2.92578125,4.39453125,6.4296875,7.23828125,2.896484375,4.296875,5.93359375,6.953125,3.21875,4.37890625,6.10546875,6.87890625,3.220703125,4.28515625,5.75390625,6.5078125,2.9296875,4.3125,5.9296875,7.2265625,0.12384379655122757,0.22035861015319824,0.6260986328125,1.4379713535308838,98504.0,676.877197265625,2.701742649078369
