split,class_name,image_rel_path,edge_density,edge_mean_length,edge_orient_bin_00,edge_orient_bin_01,edge_orient_bin_02,edge_orient_bin_03,edge_orient_bin_04,edge_orient_bin_05,edge_orient_bin_06,edge_orient_bin_07,edge_orient_bin_08,edge_orient_bin_09,edge_orient_bin_10,edge_orient_bin_11,edge_orient_bin_12,edge_orient_bin_13,edge_orient_bin_14,edge_orient_bin_15,edge_orient_bin_16,edge_orient_bin_17,glcm_contrast_d1_a0,glcm_contrast_d1_a1,glcm_contrast_d1_a2,glcm_contrast_d1_a3,glcm_contrast_d2_a0,glcm_contrast_d2_a1,glcm_contrast_d2_a2,glcm_contrast_d2_a3,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a1,glcm_homogeneity_d1_a2,glcm_homogeneity_d1_a3,glcm_homogeneity_d2_a0,glcm_homogeneity_d2_a1,glcm_homogeneity_d2_a2,glcm_homogeneity_d2_a3,glcm_energy_d1_a0,glcm_energy_d1_a1,glcm_energy_d1_a2,glcm_energy_d1_a3,glcm_energy_d2_a0,glcm_energy_d2_a1,glcm_energy_d2_a2,glcm_energy_d2_a3,glcm_correlation_d1_a0,glcm_correlation_d1_a1,glcm_correlation_d1_a2,glcm_correlation_d1_a3,glcm_correlation_d2_a0,glcm_correlation_d2_a1,glcm_correlation_d2_a2,glcm_correlation_d2_a3,lbp_bin_00,lbp_bin_01,lbp_bin_02,lbp_bin_03,lbp_bin_04,lbp_bin_05,lbp_bin_06,lbp_bin_07,lbp_bin_08,lbp_bin_09,lbp_bin_10,lbp_bin_11,lbp_bin_12,lbp_bin_13,lbp_bin_14,lbp_bin_15,lbp_bin_16,lbp_bin_17,lbp_bin_18,lbp_bin_19,lbp_bin_20,lbp_bin_21,lbp_bin_22,lbp_bin_23,lbp_bin_24,lbp_bin_25,lbp_bin_26,lbp_bin_27,lbp_bin_28,lbp_bin_29,lbp_bin_30,lbp_bin_31,lbp_bin_32,lbp_bin_33,lbp_bin_34,lbp_bin_35,lbp_bin_36,lbp_bin_37,lbp_bin_38,lbp_bin_39,lbp_bin_40,lbp_bin_41,lbp_bin_42,lbp_bin_43,lbp_bin_44,lbp_bin_45,lbp_bin_46,lbp_bin_47,lbp_bin_48,lbp_bin_49,lbp_bin_50,lbp_bin_51,lbp_bin_52,lbp_bin_53,lbp_bin_54,lbp_bin_55,lbp_bin_56,lbp_bin_57,lbp_bin_58,fft_radial_band_00,fft_radial_band_01,fft_radial_band_02,fft_radial_band_03,fft_radial_band_04,fft_radial_band_05,fft_radial_band_06,fft_radial_band_07,fft_radial_band_08,fft_radial_band_09,fft_radial_band_10,fft_radial_band_11,fft_radial_band_12,fft_radial_band_13,fft_radial_band_14,fft_radial_band_15,gabor_theta0_wl2,gabor_theta0_wl4,gabor_theta0_wl8,gabor_theta0_wl16,gabor_theta1_wl2,gabor_theta1_wl4,gabor_theta1_wl8,gabor_theta1_wl16,gabor_theta2_wl2,gabor_theta2_wl4,gabor_theta2_wl8,gabor_theta2_wl16,gabor_theta3_wl2,gabor_theta3_wl4,gabor_theta3_wl8,gabor_theta3_wl16,gabor_theta4_wl2,gabor_theta4_wl4,gabor_theta4_wl8,gabor_theta4_wl16,curv_mean,curv_std,curv_p95,curv_pitch_ratio,shape_area,shape_perimeter,shape_roundness
train,Corals,geo fossil I/Corals/Coral151.jpg,22.17184066772461,1266.2777099609375,442.0,542.0,790.0,884.0,990.0,920.0,730.0,527.0,502.0,607.0,677.0,721.0,733.0,656.0,533.0,474.0,380.0,357.0,16.859987258911133,26.73676300048828,20.541053771972656,24.86831283569336,26.957799911499023,26.73676300048828,32.90117645263672,24.86831283569336,0.761430561542511,0.696427047252655,0.732563853263855,0.7196677327156067,0.6966365575790405,0.696427047252655,0.655640721321106,0.7196677327156067,0.6247857213020325,0.5982714891433716,0.6134641170501709,0.6021900177001953,0.5965148210525513,0.5982714891433716,0.5753020644187927,0.6021900177001953,0.736824631690979,0.5836446285247803,0.6796343922615051,0.6127408742904663,0.5799309611320496,0.5836446285247803,0.4880833625793457,0.6127408742904663,0.038847897201776505,0.056227218359708786,0.043248288333415985,0.04960440844297409,0.18210507929325104,0.20815183222293854,0.10614276677370071,0.09063027799129486,0.10840963572263718,0.11663258820772171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05892900377511978,0.06389084458351135,0.06477531045675278,0.07006043940782547,0.08785577863454819,0.08795290440320969,0.08647755533456802,0.08487631380558014,0.08388246595859528,0.08372332900762558,0.08530168980360031,0.06888646632432938,0.03661778196692467,0.02155250683426857,0.011489871889352798,0.0037277338560670614,3.978515625,4.078125,2.546875,1.99609375,4.1328125,4.875,3.609375,3.197265625,5.16796875,5.28125,4.375,4.3828125,5.109375,5.03515625,3.9921875,3.81640625,3.962890625,4.19140625,2.603515625,2.36328125,0.24661462008953094,0.2973038852214813,0.7273237109184265,1.653101921081543,89957.0,333.095458984375,10.188433647155762
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil17.jpg,18.55030059814453,1059.4443359375,481.0,523.0,584.0,590.0,465.0,405.0,332.0,272.0,194.0,270.0,392.0,556.0,789.0,927.0,964.0,918.0,635.0,528.0,26.84837532043457,34.28530502319336,21.907245635986328,39.39469528198242,53.37910461425781,34.28530502319336,43.41379928588867,39.39469528198242,0.7242633700370789,0.7003381252288818,0.7509994506835938,0.6815485954284668,0.6437621116638184,0.7003381252288818,0.6733176112174988,0.6815485954284668,0.573742687702179,0.5612301826477051,0.5819331407546997,0.5547733306884766,0.533851146697998,0.5612301826477051,0.548706591129303,0.5547733306884766,0.8254562020301819,0.7767084836959839,0.8577381372451782,0.7434324622154236,0.652042031288147,0.7767084836959839,0.7176129817962646,0.7434324622154236,0.10476797819137573,0.1157311424612999,0.09113378822803497,0.1190001592040062,0.12888693809509277,0.09862861037254333,0.06514112651348114,0.06414447724819183,0.05585233494639397,0.15671344101428986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08135800063610077,0.0861072987318039,0.09602835774421692,0.09343688935041428,0.091932013630867,0.08747317641973495,0.0789414718747139,0.07576122134923935,0.06862790882587433,0.06775547564029694,0.06695793569087982,0.05220478028059006,0.026568090543150902,0.0154814338311553,0.008239793591201305,0.0031261518597602844,4.3046875,6.171875,7.00390625,6.6328125,3.611328125,5.1953125,5.96484375,4.57421875,4.0,4.70703125,5.08203125,4.32421875,4.109375,5.4453125,5.6015625,4.75390625,3.94140625,5.98828125,6.640625,5.83984375,0.2782939374446869,0.7195335030555725,0.7589464783668518,1.0736387968063354,99811.0,148.76954650878906,56.67090606689453
train,Belemnites,geo fossil I/Belemnites/Belemnite115.jpg,9.994010925292969,570.7777709960938,72.0,157.0,184.0,249.0,315.0,353.0,312.0,252.0,237.0,286.0,340.0,458.0,470.0,456.0,299.0,210.0,151.0,85.0,4.955254077911377,7.111818313598633,6.048391342163086,7.75018835067749,8.484189987182617,7.111818313598633,10.152266502380371,7.75018835067749,0.8531614542007446,0.8253881335258484,0.8258432149887085,0.8007668852806091,0.8014103770256042,0.8253881335258484,0.765150249004364,0.8007668852806091,0.7157102227210999,0.7046254873275757,0.7086706161499023,0.6973122358322144,0.6952931880950928,0.7046254873275757,0.6815597414970398,0.6973122358322144,0.8034324049949646,0.7182378768920898,0.7600827813148499,0.6929464340209961,0.6636435389518738,0.7182378768920898,0.5977491140365601,0.6929464340209961,0.033899176865816116,0.04171810671687126,0.052623458206653595,0.10380658507347107,0.22613169252872467,0.15087448060512543,0.08780863881111145,0.08348765224218369,0.12150205671787262,0.09814814478158951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07589040696620941,0.08359474688768387,0.08167640119791031,0.07732418179512024,0.0781669169664383,0.07645118981599808,0.07708858698606491,0.0754009261727333,0.07617475092411041,0.07952255010604858,0.08111364394426346,0.06644380837678909,0.03612862527370453,0.02057035267353058,0.011042503640055656,0.003410407342016697,1.958984375,1.771484375,1.603515625,1.2529296875,1.9560546875,2.033203125,1.9228515625,1.5791015625,2.548828125,2.224609375,2.244140625,2.099609375,2.62109375,2.732421875,3.234375,4.859375,1.9482421875,2.072265625,2.322265625,2.48828125,0.22574742138385773,0.25607365369796753,0.7155412435531616,5.331023216247559,77725.0,93.11270141601562,112.65559387207031
train,Trilobites,geo fossil I/Trilobites/Trilobite7.jpg,16.521148681640625,943.5554809570312,32.0,69.0,113.0,222.0,307.0,436.0,657.0,991.0,1746.0,1849.0,790.0,466.0,321.0,233.0,171.0,109.0,66.0,40.0,9.246002197265625,22.38039207458496,18.143474578857422,21.30051612854004,19.368648529052734,22.38039207458496,33.769744873046875,21.30051612854004,0.8163173794746399,0.714224636554718,0.7370209097862244,0.725728452205658,0.7354845404624939,0.714224636554718,0.6701001524925232,0.725728452205658,0.6005425453186035,0.5735806226730347,0.5859095454216003,0.5761163830757141,0.5747693181037903,0.5735806226730347,0.5507854223251343,0.5761163830757141,0.9130736589431763,0.7894062995910645,0.8290461301803589,0.7995684146881104,0.8181398510932922,0.7894062995910645,0.6815754175186157,0.7995684146881104,0.0871225968003273,0.13551951944828033,0.0649355947971344,0.10366126149892807,0.17164452373981476,0.09053598344326019,0.05307001620531082,0.0891137421131134,0.06111585348844528,0.14328090846538544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10569499433040619,0.09931968152523041,0.08944547176361084,0.08934948593378067,0.08619289845228195,0.08134131878614426,0.07547161728143692,0.07049120962619781,0.06904628872871399,0.06734462827444077,0.06530995666980743,0.05051650479435921,0.025300512090325356,0.01459538284689188,0.007899927906692028,0.0026801214553415775,2.06640625,2.275390625,2.931640625,4.390625,2.01953125,3.05859375,3.708984375,4.44140625,3.935546875,4.59375,5.19140625,5.19921875,3.896484375,4.39453125,4.76953125,4.8828125,1.916015625,2.716796875,3.166015625,3.673828125,0.255857914686203,0.3081074357032776,0.8806143999099731,1.411386251449585,98559.0,74.52690887451172,222.9871826171875
train,Trilobites,geo fossil I/Trilobites/Trilobite144.jpg,8.595199584960938,490.88885498046875,33.0,27.0,47.0,74.0,127.0,173.0,267.0,450.0,693.0,761.0,552.0,388.0,257.0,166.0,96.0,92.0,48.0,48.0,9.370664596557617,15.772887229919434,12.040517807006836,15.650565147399902,16.921504974365234,15.772887229919434,20.915924072265625,15.650565147399902,0.8491837978363037,0.7803806662559509,0.8064345121383667,0.774907648563385,0.7737589478492737,0.7803806662559509,0.7382919192314148,0.774907648563385,0.5871457457542419,0.5667194724082947,0.5790692567825317,0.5665833950042725,0.5627288222312927,0.5667194724082947,0.5487140417098999,0.5665833950042725,0.8618776202201843,0.767827570438385,0.8224875330924988,0.7696281671524048,0.750605046749115,0.767827570438385,0.6920486092567444,0.7696281671524048,0.03708844259381294,0.06264939159154892,0.04418228194117546,0.09676922112703323,0.19577454030513763,0.1448453962802887,0.08570437133312225,0.10455702245235443,0.1048268973827362,0.12360243499279022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09644625335931778,0.08935833722352982,0.08486229181289673,0.07756739109754562,0.08098125457763672,0.08023375272750854,0.0754249170422554,0.07400906085968018,0.07258256524801254,0.0746687799692154,0.07358693331480026,0.06009066104888916,0.030014006420969963,0.017606569454073906,0.009530561976134777,0.003036657115444541,2.083984375,2.38671875,2.93359375,3.54296875,1.9052734375,2.4140625,2.64453125,2.78515625,3.0078125,3.13671875,3.51953125,3.455078125,3.0546875,3.279296875,3.478515625,3.40234375,1.9462890625,2.44140625,2.630859375,2.69140625,0.2707986831665039,1.4846386909484863,0.7273237109184265,1.0684808492660522,104074.0,149.35533142089844,58.628746032714844
train,Ammonites,geo fossil I/Ammonites/Ammonite133.jpg,11.35488510131836,648.4999389648438,145.0,258.0,427.0,561.0,705.0,795.0,672.0,487.0,325.0,316.0,268.0,283.0,245.0,194.0,183.0,156.0,120.0,182.0,5.64197301864624,8.401937484741211,6.359436511993408,6.614902019500732,8.339412689208984,8.401937484741211,9.185009002685547,6.614902019500732,0.8767715096473694,0.8439129590988159,0.8678977489471436,0.8667958974838257,0.8407544493675232,0.8439129590988159,0.8297023773193359,0.8667958974838257,0.7677793502807617,0.7527148127555847,0.7639153599739075,0.7610282301902771,0.7508527040481567,0.7527148127555847,0.7437199950218201,0.7610282301902771,0.7040995359420776,0.5589146614074707,0.6657490134239197,0.6527305841445923,0.5630343556404114,0.5589146614074707,0.5163381099700928,0.6527305841445923,0.044769786298274994,0.052974045276641846,0.04950845241546631,0.09109555184841156,0.17702807486057281,0.13148030638694763,0.08501308411359787,0.10347266495227814,0.12688308954238892,0.13777494430541992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06305937469005585,0.07140153646469116,0.06957001239061356,0.07361298054456711,0.0690249502658844,0.07485663145780563,0.0776827409863472,0.07979273796081543,0.08063746243715286,0.08551934361457825,0.08973632752895355,0.07625587284564972,0.042531818151474,0.02697310596704483,0.014609715901315212,0.004735390655696392,2.544921875,2.248046875,2.083984375,1.6904296875,3.025390625,3.103515625,2.6953125,2.66015625,3.435546875,2.98828125,2.69140625,3.046875,3.28515625,2.314453125,2.064453125,2.0859375,2.61328125,1.87109375,1.6875,1.4326171875,0.18539786338806152,0.2332959920167923,0.6295948624610901,1.7229664325714111,56490.0,91.94112396240234,83.97727966308594
train,Ammonites,geo fossil I/Ammonites/Ammonite158.jpg,14.908332824707031,851.4443969726562,341.0,339.0,432.0,489.0,445.0,463.0,443.0,365.0,277.0,236.0,345.0,459.0,531.0,593.0,484.0,449.0,349.0,337.0,8.993412971496582,11.545805931091309,8.782598495483398,10.76887321472168,12.929780006408691,11.545805931091309,12.927288055419922,10.76887321472168,0.8170583248138428,0.797527015209198,0.8211902976036072,0.797678530216217,0.774505078792572,0.797527015209198,0.778521716594696,0.797678530216217,0.7691041827201843,0.7543098330497742,0.7718706130981445,0.7535341382026672,0.7362651228904724,0.7543098330497742,0.7394395470619202,0.7535341382026672,0.5315079689025879,0.4005392789840698,0.5424898862838745,0.4408777356147766,0.3286917805671692,0.4005392789840698,0.3288211226463318,0.4408777356147766,0.02017739787697792,0.025187892839312553,0.028911910951137543,0.08632947504520416,0.27679598331451416,0.15356490015983582,0.07075631618499756,0.10962150245904922,0.12695510685443878,0.10169950872659683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04021291062235832,0.057390619069337845,0.06872349977493286,0.07491902261972427,0.07471653074026108,0.07782594114542007,0.08217067271471024,0.08592637628316879,0.08569665253162384,0.09042394161224365,0.09225007146596909,0.0778585821390152,0.044438254088163376,0.027068421244621277,0.015065837651491165,0.005312677472829819,3.90625,3.533203125,2.873046875,1.8779296875,4.1640625,3.8515625,3.115234375,1.8544921875,4.2734375,3.494140625,2.705078125,1.8583984375,4.30078125,3.421875,2.826171875,2.025390625,4.203125,3.333984375,2.6796875,2.009765625,0.18702079355716705,0.2395879477262497,0.7071047425270081,1.3217229843139648,59110.0,158.08326721191406,29.723438262939453
train,Crinoids,geo fossil I/Crinoids/Crinoid43.jpg,9.838371276855469,561.8888549804688,389.0,435.0,525.0,494.0,368.0,257.0,163.0,85.0,53.0,39.0,59.0,107.0,172.0,243.0,378.0,465.0,446.0,422.0,13.578431129455566,17.382606506347656,9.807873725891113,15.978193283081055,23.621509552001953,17.382606506347656,17.447681427001953,15.978193283081055,0.7544777393341064,0.7284185290336609,0.8074076771736145,0.7411215901374817,0.6737420558929443,0.7284185290336609,0.7330440878868103,0.7411215901374817,0.6129135489463806,0.5985942482948303,0.6265833377838135,0.603754997253418,0.5725042819976807,0.5985942482948303,0.5981603264808655,0.603754997253418,0.7443251013755798,0.673163890838623,0.8152980208396912,0.69957035779953,0.5559688210487366,0.673163890838623,0.6718733906745911,0.69957035779953,0.045020341873168945,0.0524500273168087,0.05532460659742355,0.09981425851583481,0.18560941517353058,0.12979833781719208,0.08933309465646744,0.10972050577402115,0.10591721534729004,0.1270122081041336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07605810463428497,0.08458372205495834,0.07914622873067856,0.08365114033222198,0.08134889602661133,0.08165378123521805,0.07942864298820496,0.07645341753959656,0.07571198046207428,0.07619018852710724,0.07700952142477036,0.0635354146361351,0.03183407709002495,0.019381288439035416,0.010395809076726437,0.0036177809815853834,3.861328125,4.46484375,4.79296875,5.08203125,3.23046875,4.0390625,4.234375,4.8203125,2.93359375,2.990234375,2.6484375,2.5546875,2.900390625,2.865234375,2.369140625,1.96875,3.119140625,3.501953125,3.6171875,3.322265625,0.25640901923179626,0.30733177065849304,0.804983913898468,2.7754852771759033,90653.0,271.6396179199219,15.438526153564453
train,Corals,geo fossil I/Corals/Coral100.jpg,18.20302963256836,1039.611083984375,294.0,371.0,470.0,627.0,539.0,530.0,463.0,401.0,393.0,400.0,417.0,595.0,612.0,708.0,595.0,485.0,429.0,365.0,10.34286117553711,13.934148788452148,10.902727127075195,15.046889305114746,16.905864715576172,13.934148788452148,18.388763427734375,15.046889305114746,0.7791691422462463,0.7460351586341858,0.7690761089324951,0.7329923510551453,0.7135387659072876,0.7460351586341858,0.6992416977882385,0.7329923510551453,0.6635335683822632,0.6495686173439026,0.6605753898620605,0.6428786516189575,0.6326242685317993,0.6495686173439026,0.6265087723731995,0.6428786516189575,0.7183493971824646,0.6207496523857117,0.7034596800804138,0.5904562473297119,0.539071261882782,0.6207496523857117,0.49945926666259766,0.5904562473297119,0.02929745800793171,0.037767812609672546,0.049177877604961395,0.11878425627946854,0.2110612839460373,0.17862480878829956,0.1107623353600502,0.09337319433689117,0.07902342081069946,0.09212755411863327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06306331604719162,0.0771489217877388,0.08018773049116135,0.08067627251148224,0.08123673498630524,0.08012303709983826,0.07909146696329117,0.07971195131540298,0.07910329848527908,0.08040453493595123,0.08028767257928848,0.0666642114520073,0.035022370517253876,0.021337084472179413,0.011811348609626293,0.004130055196583271,3.427734375,3.431640625,3.109375,2.345703125,3.1875,3.384765625,3.201171875,2.52734375,3.69921875,3.658203125,3.453125,3.373046875,3.740234375,3.93359375,4.0234375,3.873046875,3.2734375,3.65234375,3.599609375,3.271484375,0.23469747602939606,0.38058480620384216,0.7155412435531616,2.616746664047241,80322.0,194.56854248046875,26.66239356994629
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil3.jpg,21.45395278930664,1225.2777099609375,290.0,401.0,601.0,704.0,836.0,868.0,841.0,719.0,552.0,586.0,602.0,722.0,803.0,727.0,674.0,459.0,357.0,352.0,14.37366771697998,21.522598266601562,15.772380828857422,20.669004440307617,24.96979522705078,21.522598266601562,26.97035026550293,20.669004440307617,0.7589311003684998,0.7099171876907349,0.7430113554000854,0.7143810987472534,0.6889879107475281,0.7099171876907349,0.673539936542511,0.7143810987472534,0.6195134520530701,0.6000685691833496,0.615167498588562,0.6015865802764893,0.5889069437980652,0.6000685691833496,0.5813369750976562,0.6015865802764893,0.7800828218460083,0.6707392930984497,0.7588863372802734,0.6837993264198303,0.6176943778991699,0.6707392930984497,0.5878362059593201,0.6837993264198303,0.048240236937999725,0.05843985453248024,0.06601295620203018,0.10637366771697998,0.1452460139989853,0.12970583140850067,0.10317807644605637,0.10475398600101471,0.10409735888242722,0.13395202159881592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07101334631443024,0.07746195793151855,0.08332844823598862,0.08173953741788864,0.08286083489656448,0.08272577822208405,0.0799119621515274,0.07717905193567276,0.07780031859874725,0.077098049223423,0.07771402597427368,0.06480031460523605,0.03311535716056824,0.019415223971009254,0.010295729152858257,0.0035400651395320892,3.576171875,4.03125,4.03125,3.578125,3.5625,4.25,4.31640625,3.529296875,4.3671875,4.46484375,4.5234375,4.09375,4.34375,4.4375,4.53125,3.912109375,3.490234375,4.05078125,4.13671875,3.697265625,0.2920297086238861,0.5018594861030579,0.804983913898468,1.8712158203125,91495.0,132.56854248046875,65.42237091064453
train,Ammonites,geo fossil I/Ammonites/Ammonite168.jpg,23.417930603027344,1337.4443359375,213.0,284.0,547.0,748.0,818.0,942.0,978.0,750.0,530.0,541.0,749.0,934.0,968.0,889.0,725.0,560.0,342.0,209.0,14.30379867553711,21.17699432373047,16.42613410949707,20.635786056518555,24.24615478515625,21.17699432373047,27.28830909729004,20.635786056518555,0.7221387028694153,0.6576861143112183,0.6902223229408264,0.6601099371910095,0.630338728427887,0.6576861143112183,0.5969910025596619,0.6601099371910095,0.5746694803237915,0.5461779832839966,0.5649880766868591,0.5461107492446899,0.5305353403091431,0.5461779832839966,0.5132777690887451,0.5461107492446899,0.7127929925918579,0.5748999118804932,0.6700831651687622,0.5857639312744141,0.5133472084999084,0.5748999118804932,0.45204153656959534,0.5857639312744141,0.036118295043706894,0.045006465166807175,0.054015837609767914,0.09740626811981201,0.18143987655639648,0.12847447395324707,0.09138655662536621,0.11631383001804352,0.11687944084405899,0.13295894861221313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05687660351395607,0.0741075724363327,0.08063650131225586,0.08483724296092987,0.08478209376335144,0.07978608459234238,0.07792486995458603,0.07910183072090149,0.07864176481962204,0.08086301386356354,0.08200500160455704,0.06742987036705017,0.035695869475603104,0.02132202498614788,0.011838546954095364,0.004151105415076017,3.73046875,3.623046875,3.15234375,2.74609375,3.7578125,4.04296875,3.830078125,3.181640625,4.74609375,4.39453125,4.23828125,3.25,4.73828125,4.34375,4.34765625,3.373046875,3.759765625,3.923828125,3.69140625,2.62890625,0.25572189688682556,0.29584380984306335,0.7155412435531616,1.7983800172805786,99206.0,291.5390930175781,14.667434692382812
train,Belemnites,geo fossil I/Belemnites/Belemnite140.jpg,7.223625183105469,412.5555419921875,66.0,118.0,180.0,261.0,308.0,291.0,337.0,274.0,282.0,288.0,277.0,290.0,241.0,199.0,128.0,109.0,73.0,58.0,3.9079196453094482,6.435032844543457,5.252129077911377,6.1246442794799805,6.521761417388916,6.435032844543457,8.415338516235352,6.1246442794799805,0.9313711524009705,0.9087734818458557,0.9159551858901978,0.9117575287818909,0.9103224277496338,0.9087734818458557,0.8891879320144653,0.9117575287818909,0.8045001029968262,0.7964954972267151,0.8004699945449829,0.7969493269920349,0.7948207855224609,0.7964954972267151,0.7868089079856873,0.7969493269920349,0.8911311030387878,0.8197920322418213,0.8530674576759338,0.8284854888916016,0.8180870413780212,0.8197920322418213,0.7633131742477417,0.8284854888916016,0.030742885544896126,0.04868302866816521,0.02495311014354229,0.09165783226490021,0.11979123950004578,0.16659870743751526,0.05969175696372986,0.11188127100467682,0.23468971252441406,0.1113104447722435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09576084464788437,0.08271639049053192,0.0807240903377533,0.07444465160369873,0.07478013634681702,0.07439736276865005,0.0751655176281929,0.07526128739118576,0.07520964741706848,0.07775694131851196,0.08003554493188858,0.06249338388442993,0.03431210666894913,0.021325424313545227,0.011540137231349945,0.004076528828591108,1.7646484375,1.7509765625,1.478515625,1.2109375,2.005859375,2.1328125,2.24609375,1.5166015625,2.75390625,2.3203125,2.56640625,2.916015625,2.751953125,2.49609375,2.765625,3.142578125,1.8974609375,1.814453125,1.8115234375,1.6796875,0.24305042624473572,0.42073237895965576,0.7267345786094666,3.668396472930908,48761.0,340.5513000488281,5.283447265625
